"arrivalCity","arrivalCoordinates","arrivalCountry","arrivalGlobalRegion","arrivalID","arrivalName","arrivalStateID","arrivalStateName","arrivalTimeUTC","arrivalWAC","day1","day2","day3","day4","day5","day6","day7","departureCity","departureCoordinates","departureCountry","departureGlobalRegion","departureID","departureName","departureNotes","departureStateID","departureStateName","departureTimeUTC","departureWAC","discontinuedDate","effectiveDate","flightId","flightsOverInterval","scheduleFileName","seatsOverInterval","totalSeats"
"Beijing","[116.6,40.0667]","China","Asia","PEK","Capital International",,,"10:20",713,true,false,true,false,true,false,true,"Jining","[116.5333,35.4167]","China","Asia","JNG","Oufu Airport","airport changed names from Jining to Oufu in Apr-12",,,"08:55",713,"2020-03-27T00:00:00.000Z","2019-10-27T00:00:00.000Z","MU-9703",0,"EcoHealth_20190514.csv",0,163
"Beijing","[116.6083,40.0736]","China","Asia","NAY","Nanyuan Airport",,,"06:05",713,true,true,true,true,true,false,true,"Chizhou","[117.6867,30.7403]","China","Asia","JUH","Jiuhuashan",,,,"04:15",713,"2020-04-04T00:00:00.000Z","2019-03-31T00:00:00.000Z","KN-5902",0,"EcoHealth_20190212.csv",0,159
"Beijing","[116.6083,40.0736]","China","Asia","NAY","Nanyuan Airport",,,"15:20",713,true,false,true,true,true,false,true,"Chizhou","[117.6867,30.7403]","China","Asia","JUH","Jiuhuashan",,,,"13:35",713,"2020-05-27T00:00:00.000Z","2019-05-23T00:00:00.000Z","KN-5902",0,"EcoHealth_20190514.csv",0,159
"Beijing","[116.6083,40.0736]","China","Asia","NAY","Nanyuan Airport",,,"11:35",713,true,true,true,true,true,true,true,"Quzhou, Zhejiang Province","[118.5,28.5833]","China","Asia","JUZ","Quzhou Airport","the city of Juzhou is now Quzhou in Apr-12",,,"09:20",713,"2020-05-18T00:00:00.000Z","2019-05-14T00:00:00.000Z","KN-5932",0,"EcoHealth_20190514.csv",0,159
"Beijing","[116.6083,40.0736]","China","Asia","NAY","Nanyuan Airport",,,"11:35",713,true,true,true,true,true,true,true,"Quzhou, Zhejiang Province","[118.5,28.5833]","China","Asia","JUZ","Quzhou Airport","the city of Juzhou is now Quzhou in Apr-12",,,"09:20",713,"2020-04-04T00:00:00.000Z","2019-03-31T00:00:00.000Z","KN-5932",0,"EcoHealth_20190212.csv",0,159
"Beijing","[116.6,40.0667]","China","Asia","PEK","Capital International",,,"12:05",713,true,false,true,false,true,true,true,"Jixi","[131.1919,45.2925]","China","Asia","JXA","Xingkaihu","the city of Jixi Shi is now Jixi in Apr-12",,,"09:15",713,"2020-05-30T00:00:00.000Z","2019-05-26T00:00:00.000Z","JD-5316",0,"EcoHealth_20190514.csv",0,172
"Beijing","[116.6,40.0667]","China","Asia","PEK","Capital International",,,"12:15",713,false,true,false,true,false,true,false,"Nanchang, Kiangsi","[115.8833,28.6833]","China","Asia","KHN","Changbei International","airport changed names from Nanchang to Changbei International in May-12",,,"09:50",713,"2020-02-26T00:00:00.000Z","2019-02-21T00:00:00.000Z","JD-5768",0,"EcoHealth_20190212.csv",0,172
"Beijing","[116.6,40.0667]","China","Asia","PEK","Capital International",,,"12:05",713,false,false,false,false,false,true,false,"Nanchang, Kiangsi","[115.8833,28.6833]","China","Asia","KHN","Changbei International","airport changed names from Nanchang to Changbei International in May-12",,,"09:35",713,"2020-02-28T00:00:00.000Z","2019-02-23T00:00:00.000Z","HU-7524",0,"EcoHealth_20190212.csv",0,164
"Beijing","[116.6,40.0667]","China","Asia","PEK","Capital International",,,"17:05",713,false,false,false,false,false,false,true,"Nanchang, Kiangsi","[115.8833,28.6833]","China","Asia","KHN","Changbei International","airport changed names from Nanchang to Changbei International in May-12",,,"14:45",713,"2020-02-29T00:00:00.000Z","2019-02-24T00:00:00.000Z","HU-7524",0,"EcoHealth_20190212.csv",0,164
"Beijing","[116.6,40.0667]","China","Asia","PEK","Capital International",,,"17:05",713,false,false,true,false,false,false,false,"Nanchang, Kiangsi","[115.8833,28.6833]","China","Asia","KHN","Changbei International","airport changed names from Nanchang to Changbei International in May-12",,,"14:30",713,"2020-03-03T00:00:00.000Z","2019-02-27T00:00:00.000Z","HU-7524",0,"EcoHealth_20190212.csv",0,164
"Beijing","[116.6,40.0667]","China","Asia","PEK","Capital International",,,"17:50",713,false,false,false,true,false,false,false,"Nanchang, Kiangsi","[115.8833,28.6833]","China","Asia","KHN","Changbei International","airport changed names from Nanchang to Changbei International in May-12",,,"15:25",713,"2020-03-04T00:00:00.000Z","2019-02-28T00:00:00.000Z","HU-7524",0,"EcoHealth_20190212.csv",0,164
"Beijing","[116.6,40.0667]","China","Asia","PEK","Capital International",,,"17:55",713,false,false,false,false,true,false,false,"Nanchang, Kiangsi","[115.8833,28.6833]","China","Asia","KHN","Changbei International","airport changed names from Nanchang to Changbei International in May-12",,,"15:30",713,"2020-03-05T00:00:00.000Z","2019-03-01T00:00:00.000Z","HU-7524",0,"EcoHealth_20190212.csv",0,164
"Beijing","[116.6,40.0667]","China","Asia","PEK","Capital International",,,"05:15",713,true,true,true,true,true,true,true,"Nanchang, Kiangsi","[115.8833,28.6833]","China","Asia","KHN","Changbei International","airport changed names from Nanchang to Changbei International in May-12",,,"02:50",713,"2020-03-28T00:00:00.000Z","2019-03-31T00:00:00.000Z","CA-1574",0,"EcoHealth_20190212.csv",0,180
"Beijing","[116.6,40.0667]","China","Asia","PEK","Capital International",,,"05:55",713,true,false,true,true,true,false,true,"Nanchang, Kiangsi","[115.8833,28.6833]","China","Asia","KHN","Changbei International","airport changed names from Nanchang to Changbei International in May-12",,,"03:40",713,"2020-04-04T00:00:00.000Z","2019-03-31T00:00:00.000Z","HU-7794",0,"EcoHealth_20190212.csv",0,164
"Beijing","[116.6,40.0667]","China","Asia","PEK","Capital International",,,"12:05",713,true,true,true,true,true,true,true,"Nanchang, Kiangsi","[115.8833,28.6833]","China","Asia","KHN","Changbei International","airport changed names from Nanchang to Changbei International in May-12",,,"09:40",713,"2020-04-04T00:00:00.000Z","2019-03-31T00:00:00.000Z","RY-8887",0,"EcoHealth_20190212.csv",0,179
"Beijing","[116.6,40.0667]","China","Asia","PEK","Capital International",,,"06:05",713,false,true,false,false,false,true,false,"Nanchang, Kiangsi","[115.8833,28.6833]","China","Asia","KHN","Changbei International","airport changed names from Nanchang to Changbei International in May-12",,,"03:40",713,"2020-04-06T00:00:00.000Z","2019-04-02T00:00:00.000Z","HU-7794",0,"EcoHealth_20190212.csv",0,164
"Taipei","[121.2285,25.0826]","Taiwan","Asia","TPE","Taiwan Taoyuan International Airport",,,"10:20",781,false,false,false,false,false,true,false,"Nanchang, Kiangsi","[115.8833,28.6833]","China","Asia","KHN","Changbei International","airport changed names from Nanchang to Changbei International in May-12",,,"08:30",713,"2020-04-10T00:00:00.000Z","2019-04-06T00:00:00.000Z","ZH-9079",0,"EcoHealth_20190212.csv",0,168
"Beijing","[116.6,40.0667]","China","Asia","PEK","Capital International",,,"16:35",713,true,true,false,true,false,true,false,"Nanchang, Kiangsi","[115.8833,28.6833]","China","Asia","KHN","Changbei International","airport changed names from Nanchang to Changbei International in May-12",,,"13:55",713,"2020-05-31T00:00:00.000Z","2019-05-27T00:00:00.000Z","JD-5860",0,"EcoHealth_20190514.csv",0,141
"Beijing","[116.6,40.0667]","China","Asia","PEK","Capital International",,,"12:05",713,true,true,true,true,true,true,true,"Nanchang, Kiangsi","[115.8833,28.6833]","China","Asia","KHN","Changbei International","airport changed names from Nanchang to Changbei International in May-12",,,"09:40",713,"2020-06-05T00:00:00.000Z","2019-06-01T00:00:00.000Z","RY-8887",0,"EcoHealth_20190514.csv",0,179
"Beijing","[116.6,40.0667]","China","Asia","PEK","Capital International",,,"16:25",713,false,false,false,false,false,false,true,"Nanchang, Kiangsi","[115.8833,28.6833]","China","Asia","KHN","Changbei International","airport changed names from Nanchang to Changbei International in May-12",,,"14:00",713,"2020-06-06T00:00:00.000Z","2019-06-02T00:00:00.000Z","HU-7524",0,"EcoHealth_20190514.csv",0,244
"Beijing","[116.6,40.0667]","China","Asia","PEK","Capital International",,,"16:30",713,false,false,false,false,true,false,false,"Nanchang, Kiangsi","[115.8833,28.6833]","China","Asia","KHN","Changbei International","airport changed names from Nanchang to Changbei International in May-12",,,"14:00",713,"2020-06-11T00:00:00.000Z","2019-06-07T00:00:00.000Z","HU-7524",0,"EcoHealth_20190514.csv",0,164
"Beijing","[116.6,40.0667]","China","Asia","PEK","Capital International",,,"17:50",713,false,true,false,true,false,false,false,"Nanchang, Kiangsi","[115.8833,28.6833]","China","Asia","KHN","Changbei International","airport changed names from Nanchang to Changbei International in May-12",,,"15:40",713,"2020-06-08T00:00:00.000Z","2019-06-04T00:00:00.000Z","HU-7524",0,"EcoHealth_20190514.csv",0,296
"Beijing","[116.6,40.0667]","China","Asia","PEK","Capital International",,,"17:50",713,false,false,false,false,false,true,false,"Nanchang, Kiangsi","[115.8833,28.6833]","China","Asia","KHN","Changbei International","airport changed names from Nanchang to Changbei International in May-12",,,"15:40",713,"2020-06-12T00:00:00.000Z","2019-06-08T00:00:00.000Z","HU-7524",0,"EcoHealth_20190514.csv",0,164
"Beijing","[116.6,40.0667]","China","Asia","PEK","Capital International",,,"05:55",713,true,false,false,true,false,false,false,"Nanchang, Kiangsi","[115.8833,28.6833]","China","Asia","KHN","Changbei International","airport changed names from Nanchang to Changbei International in May-12",,,"03:40",713,"2020-07-05T00:00:00.000Z","2019-07-01T00:00:00.000Z","HU-7794",0,"EcoHealth_20190514.csv",0,280
"Beijing","[116.6,40.0667]","China","Asia","PEK","Capital International",,,"06:00",713,false,true,true,false,true,true,true,"Nanchang, Kiangsi","[115.8833,28.6833]","China","Asia","KHN","Changbei International","airport changed names from Nanchang to Changbei International in May-12",,,"03:40",713,"2020-07-06T00:00:00.000Z","2019-07-02T00:00:00.000Z","HU-7794",0,"EcoHealth_20190514.csv",0,280
"Beijing","[116.6,40.0667]","China","Asia","PEK","Capital International",,,"02:25",713,false,false,false,false,false,false,true,"Nanchang, Kiangsi","[115.8833,28.6833]","China","Asia","KHN","Changbei International","airport changed names from Nanchang to Changbei International in May-12",,,"23:45",713,"2020-03-22T00:00:00.000Z","2019-10-27T00:00:00.000Z","MU-5173",0,"EcoHealth_20190514.csv",0,158
"Beijing","[116.6,40.0667]","China","Asia","PEK","Capital International",,,"14:15",713,false,true,false,true,true,false,true,"Nanchang, Kiangsi","[115.8833,28.6833]","China","Asia","KHN","Changbei International","airport changed names from Nanchang to Changbei International in May-12",,,"11:35",713,"2020-03-27T00:00:00.000Z","2019-10-27T00:00:00.000Z","CA-1578",0,"EcoHealth_20190514.csv",0,158
"Beijing","[116.6,40.0667]","China","Asia","PEK","Capital International",,,"07:15",713,true,false,true,false,true,false,true,"Nanchang, Kiangsi","[115.8833,28.6833]","China","Asia","KHN","Changbei International","airport changed names from Nanchang to Changbei International in May-12",,,"05:00",713,"2020-03-27T00:00:00.000Z","2019-10-27T00:00:00.000Z","MU-5187",0,"EcoHealth_20190514.csv",0,158
